,InvoiceID,Date,ProductID,TotalSales,Discount,CustomerID,Quantity
8128,5833,28-06-2019,1498,661.016949,118.983051,185,4
8129,5833,28-06-2019,1502,1152.542373,207.457627,185,8
8130,5833,28-06-2019,1678,1355.932203,244.067797,185,8
8131,5833,28-06-2019,1830,813.559322,146.440678,185,4
8132,5834,28-06-2019,543,1152.542373,207.457627,290,8
8133,5835,28-06-2019,565,474.576271,85.423729,494,2
8134,5836,28-06-2019,750,779.661017,140.338983,122,2
8135,5837,28-06-2019,1830,813.559322,146.440678,12,4
8136,5837,28-06-2019,1646,427.118644,76.881356,12,2
8137,5838,28-06-2019,1078,454,81.72,230,1
8138,5838,28-06-2019,1830,884,159.12,230,4
8139,5839,28-06-2019,1830,1545.762712,278.237288,375,8
8140,5839,28-06-2019,1919,1779.661017,320.338983,375,10
8141,5839,28-06-2019,1502,1728.813559,311.186441,375,12
8142,5839,28-06-2019,1498,661.016949,118.983051,375,4
8143,5839,28-06-2019,673,1423.728814,256.271186,375,8
8144,5840,28-06-2019,673,1352.542373,243.457627,375,8
8145,5840,28-06-2019,1830,2318.644068,417.355932,375,12
8146,5840,28-06-2019,1678,644.067797,115.932203,375,4
8147,5841,29-06-2019,754,847.457627,152.542373,336,2
8148,5842,29-06-2019,1436,3816.101695,686.898305,66,12
8149,5843,29-06-2019,192,4406.779661,793.220339,80,20
8150,5844,29-06-2019,113,1572.881356,283.118644,234,4
8151,5844,29-06-2019,252,1067.79661,192.20339,234,4
8152,5844,29-06-2019,222,491.525424,88.474576,234,2
8153,5844,29-06-2019,754,1694.915254,305.084746,234,4
8154,5844,29-06-2019,751,1694.915254,305.084746,234,4
8155,5844,29-06-2019,1475,762.711864,137.288136,234,4
8156,5845,29-06-2019,1457,579.661017,104.338983,57,2
8157,5845,29-06-2019,1919,2028.813559,365.186441,57,12
8158,5845,29-06-2019,543,2656.779661,478.220339,57,20
8159,5845,29-06-2019,248,3622.881356,652.118644,57,20
8160,5846,29-06-2019,673,1352.542373,243.457627,57,8
8161,5846,29-06-2019,1830,1159.322034,208.677966,57,6
8162,5846,29-06-2019,1498,627.966102,113.033898,57,4
8163,5846,29-06-2019,1502,821.186441,147.813559,57,6
8164,5847,29-06-2019,814,3728.813559,671.186441,61,20
8165,5848,29-06-2019,543,1728.813559,311.186441,234,12
8166,5849,29-06-2019,1431,2555.932203,460.067797,499,4
8167,5849,29-06-2019,1420,2427.966102,437.033898,499,4
8168,5849,29-06-2019,1416,2234.372881,402.187119,499,4
8169,5850,29-06-2019,1502,576.271186,103.728814,13,4
8170,5850,29-06-2019,1845,650.847458,117.152542,13,4
8171,5851,29-06-2019,1458,466.101695,83.898305,405,2
8172,5851,29-06-2019,527,694.915254,125.084746,405,4
8173,5852,29-06-2019,1457,610.169492,109.830508,448,2
8174,5853,29-06-2019,1830,864.40678,155.59322,213,4
8175,5854,29-06-2019,754,1711.864407,308.135593,241,4
8176,5855,29-06-2019,548,637.288136,114.711864,298,2
8177,5856,29-06-2019,102,364.40678,65.59322,336,2
8178,5857,29-06-2019,218,2186.440678,393.559322,44,12
8179,5858,29-06-2019,527,715.864407,128.855593,230,4
8180,5859,29-06-2019,912,493.779661,88.880339,66,2
8181,5860,01-07-2019,140,254.237288,45.762712,140,1
8182,5861,01-07-2019,1079,1521.288136,273.831864,301,4
8183,5862,01-07-2019,1498,857.627119,154.372881,336,4
8184,5863,01-07-2019,252,1186.440678,213.559322,494,4
8185,5864,01-07-2019,1830,993.220339,178.779661,410,4
8186,5865,01-07-2019,1141,934.923729,168.286271,350,1
8187,5866,01-07-2019,1461,881.033898,158.586102,86,2
8188,5867,01-07-2019,1459,1463.423729,263.416271,211,4
8189,5868,01-07-2019,754,847.457627,152.542373,290,2
8190,5868,01-07-2019,543,864.40678,155.59322,290,6
8191,5869,01-07-2019,832,711.864407,128.135593,404,4
8192,5870,01-07-2019,481,1827.118644,328.881356,125,2
8193,5871,01-07-2019,542,431.864407,77.735593,298,2
8194,5872,01-07-2019,1638,1107.152542,199.287458,86,4
8195,5873,01-07-2019,1624,1803.966102,324.713898,230,4
8196,5873,01-07-2019,1830,884,159.12,230,4
8197,5873,01-07-2019,814,239.228814,43.061186,230,1
8198,5873,01-07-2019,140,289.838983,52.171017,230,1
8199,5906,02-01-2019,1801,323.898305,58.301695,426,1
8200,5907,02-01-2019,967,1041.245763,187.424237,45,1
8201,5908,02-01-2019,381,1498,269.64,426,4
8202,5909,02-01-2019,152,403.889831,72.700169,45,1
8203,5911,03-01-2019,1283,301.737288,54.312712,207,1
8204,5912,03-01-2019,923,656.330508,118.139492,79,1
8205,5913,04-01-2019,1589,496.313559,89.336441,79,1
8206,5914,04-01-2019,1576,365.050847,65.709153,50,1
8207,5915,04-01-2019,44,823.728814,148.271186,45,4
8208,5917,07-01-2019,1852,1478.305085,266.094915,426,4
8209,5918,08-01-2019,1684,796.610169,143.389831,94,4
8210,5919,08-01-2019,733,503.79661,90.68339,79,1
8211,5920,09-01-2019,143,1552.101695,279.378305,345,4
8212,5921,09-01-2019,1283,295.70339,53.22661,426,1
8213,5922,10-01-2019,157,1661.016949,298.983051,426,4
8214,5923,11-01-2019,96,362.694915,65.285085,94,1
8215,5924,11-01-2019,1570,719.322034,129.477966,426,1
8216,5925,11-01-2019,107,705.322034,126.957966,51,1
8217,5927,14-01-2019,1296,381.881356,68.738644,347,1
8218,5928,14-01-2019,1296,381.881356,68.738644,207,1
8219,5929,15-01-2019,1824,203.389831,36.610169,426,1
8220,5930,17-01-2019,1638,254.177966,45.752034,426,1
8221,5930,17-01-2019,659,661.016949,118.983051,426,4
8222,5931,17-01-2019,165,949.152542,170.847458,207,4
8223,5932,18-01-2019,885,644.067797,115.932203,94,4
8224,5934,18-01-2019,1228,769.855932,138.574068,207,1
8225,5935,19-01-2019,1830,846.610169,152.389831,345,4
8226,5936,21-01-2019,733,458.313559,82.496441,426,1
8227,5938,21-01-2019,931,823.90678,148.30322,347,1
8228,5939,23-01-2019,192,250,45,280,1
8229,5940,23-01-2019,1878,2616.067797,470.892203,345,4
8230,5941,23-01-2019,1654,470.90678,84.76322,426,1
8231,5942,24-01-2019,885,161.016949,28.983051,94,1
8232,5943,24-01-2019,52,352.966102,63.533898,426,1
8233,5944,24-01-2019,52,705.932203,127.067797,426,2
8234,5945,25-01-2019,1914,269.677966,48.542034,94,1
8235,5946,25-01-2019,885,644.067797,115.932203,94,4
8236,5947,25-01-2019,1684,780.677966,140.522034,426,4
8237,5948,28-01-2019,968,1402.186441,252.393559,45,2
8238,5949,29-01-2019,700,3430.508475,617.491525,471,4
8239,5950,29-01-2019,885,644.067797,115.932203,94,4
8240,5952,31-01-2019,1296,374.245763,67.364237,426,1
8241,5953,31-01-2019,715,1576.305085,283.734915,426,2
8242,5954,31-01-2019,52,352.966102,63.533898,426,1
8243,5955,31-01-2019,1919,388.677966,69.962034,426,2
8244,5956,01-02-2019,1475,810.135593,145.824407,426,4
8245,5957,01-02-2019,1684,779.661017,140.338983,426,4
8246,5958,02-02-2019,1756,1245.762712,224.237288,426,4
8247,5959,02-02-2019,1756,2542.372881,457.627119,446,8
8248,5960,04-02-2019,1804,1084.033898,195.126102,207,4
8249,5961,04-02-2019,955,1245.762712,224.237288,426,2
8250,5963,05-02-2019,814,644.067797,115.932203,94,4
8251,5964,07-02-2019,1785,510.915254,91.964746,94,1
8252,5965,07-02-2019,1559,2176.271186,391.728814,471,3
8253,5967,07-02-2019,155,635.59322,114.40678,348,2
8254,5968,07-02-2019,59,789.830508,142.169492,45,4
8255,5969,07-02-2019,1824,813.559322,146.440678,426,4
8256,5970,08-02-2019,893,788.135593,141.864407,348,3
8257,5971,08-02-2019,814,644.067797,115.932203,94,4
8258,5972,09-02-2019,1499,710.169492,127.830508,471,1
8259,5973,09-02-2019,1785,2043.661017,367.858983,94,4
8260,5974,11-02-2019,1692,389.898305,70.181695,348,1
8261,5976,13-02-2019,814,644.067797,115.932203,94,4
8262,5977,13-02-2019,814,265.254237,47.745763,94,1
8263,5977,13-02-2019,96,425.423729,76.576271,94,1
8264,5977,13-02-2019,1785,561.016949,100.983051,94,1
8265,5978,14-02-2019,995,821.525424,147.874576,345,4
8266,5979,14-02-2019,123,516.101695,92.898305,426,1
8267,5979,14-02-2019,710,1364.40678,245.59322,426,2
8268,5980,14-02-2019,221,215.932203,38.867797,426,1
8269,5982,16-02-2019,817,266.949153,48.050847,207,1
8270,5983,18-02-2019,193,1016.949153,183.050847,45,4
8271,5985,20-02-2019,1830,768.20339,138.27661,345,4
8272,5986,20-02-2019,1915,394.915254,71.084746,207,2
8273,5988,25-02-2019,52,360.169492,64.830508,50,1
8274,5989,27-02-2019,165,483.050847,86.949153,94,2
8275,5990,28-02-2019,1224,450.847458,81.152542,471,1
8276,5991,28-02-2019,1296,374.245763,67.364237,426,1
8277,5992,28-02-2019,193,1016.949153,183.050847,45,4
8278,5993,02-03-2019,1634,555.932203,100.067797,471,1
8279,5994,02-03-2019,1024,5423.728814,976.271186,345,4
8280,5995,04-03-2019,898,671.135593,120.804407,426,1
8281,5997,05-03-2019,1845,677.966102,122.033898,94,4
8282,5998,05-03-2019,52,360.169492,64.830508,426,1
8283,5999,06-03-2019,1845,677.966102,122.033898,94,4
8284,6000,06-03-2019,1845,228.813559,41.186441,94,1
8285,6000,06-03-2019,217,2372.881356,427.118644,94,4
8286,6002,09-03-2019,221,220.338983,39.661017,94,1
8287,6004,09-03-2019,814,736.847458,132.632542,345,4
8288,6005,11-03-2019,1296,381.881356,68.738644,280,1
8289,6006,11-03-2019,1876,720.338983,129.661017,426,1
8290,6007,11-03-2019,44,823.728814,148.271186,45,4
8291,6008,12-03-2019,1343,1284.745763,231.254237,471,1
8292,6009,12-03-2019,1343,1259.169492,226.650508,426,1
8293,6010,12-03-2019,1789,769.694915,138.545085,426,4
8294,6011,12-03-2019,1157,188.516949,33.933051,45,1
8295,6013,13-03-2019,923,2660.169492,478.830508,209,4
8296,6014,13-03-2019,1845,677.966102,122.033898,94,4
8297,6015,14-03-2019,107,2115.966102,380.873898,51,3
8298,6016,15-03-2019,1845,677.966102,122.033898,94,4
8299,6017,15-03-2019,1452,371.466102,66.863898,348,1
8300,6018,15-03-2019,140,249.152542,44.847458,426,1
8301,6019,16-03-2019,1436,389.898305,70.181695,348,1
8302,6021,18-03-2019,1845,677.966102,122.033898,94,4
8303,6022,19-03-2019,700,3559.322034,640.677966,341,4
8304,6023,21-03-2019,59,847.457627,152.542373,94,4
8305,6024,21-03-2019,151,271.042373,48.787627,471,1
8306,6025,21-03-2019,1830,796.610169,143.389831,94,4
8307,6026,22-03-2019,1091,2689.79661,484.16339,348,2
8308,6027,22-03-2019,888,342.169492,61.590508,280,1
8309,6028,25-03-2019,1845,677.966102,122.033898,94,4
8310,6030,26-03-2019,893,262.711864,47.288136,348,1
8311,6031,27-03-2019,1246,411.533898,74.076102,50,1
8312,6032,27-03-2019,6,868.364407,156.305593,471,1
8313,6033,27-03-2019,17,796.228814,143.321186,471,1
8314,6035,28-03-2019,888,342.169492,61.590508,280,1
8315,6038,01-04-2019,1919,184.754237,33.255763,426,1
8316,6041,05-04-2019,74,1271.186441,228.813559,280,4
8317,6044,06-04-2019,873,677.966102,122.033898,45,2
8318,6050,09-04-2019,1126,829.228814,149.261186,286,1
8319,6051,10-04-2019,1830,830.508475,149.491525,50,4
8320,6052,10-04-2019,1766,1069.084746,192.435254,280,4
8321,6053,10-04-2019,151,265.677966,47.822034,426,1
8322,6054,10-04-2019,1610,719.449153,129.500847,347,1
8323,6056,11-04-2019,1475,340.508475,61.291525,426,2
8324,6057,11-04-2019,1608,499.152542,89.847458,22,1
8325,6058,11-04-2019,751,411.016949,73.983051,286,1
8326,6061,12-04-2019,1475,677.966102,122.033898,426,4
8327,6062,12-04-2019,854,3813.559322,686.440678,426,4
8328,6063,15-04-2019,481,1673.813559,301.286441,348,2
8329,6064,15-04-2019,1589,505.59322,91.00678,207,1
8330,6065,15-04-2019,862,423.728814,76.271186,348,1
8331,6066,17-04-2019,1589,505.59322,91.00678,207,1
8332,6067,18-04-2019,140,508.474576,91.525424,348,2
8333,6070,19-04-2019,873,677.966102,122.033898,348,2
8334,6071,22-04-2019,1739,689.830508,124.169492,345,2
8335,6072,22-04-2019,1553,1618.016949,291.243051,426,2
8336,6073,22-04-2019,481,836.90678,150.64322,348,1
8337,6075,25-04-2019,1766,277.194915,49.895085,45,1
8338,6077,26-04-2019,1475,642.779661,115.700339,345,4
8339,6079,30-04-2019,98,1644.067797,295.932203,280,4
8340,6080,30-04-2019,481,836.90678,150.64322,348,1
8341,6082,01-05-2019,1662,329.237288,59.262712,345,2
8342,6084,03-05-2019,893,262.711864,47.288136,348,1
8343,6085,07-05-2019,405,1357.627119,244.372881,426,1
8344,6085,07-05-2019,1338,1688.711864,303.968136,426,1
8345,6086,08-05-2019,873,1254.237288,225.762712,345,4
8346,6088,09-05-2019,1145,440.169492,79.230508,426,2
8347,6089,10-05-2019,70,1016.949153,183.050847,50,4
8348,6090,10-05-2019,733,830.508475,149.491525,426,2
8349,6091,10-05-2019,1830,432.20339,77.79661,50,2
8350,6092,11-05-2019,1535,773.279661,139.190339,347,1
8351,6093,13-05-2019,1436,420.279661,75.650339,348,1
8352,6094,13-05-2019,193,249.152542,44.847458,426,1
8353,6097,14-05-2019,814,736.847458,132.632542,345,4
8354,6098,15-05-2019,1892,1714.169492,308.550508,426,2
8355,6099,16-05-2019,1830,847.457627,152.542373,50,4
8356,6100,16-05-2019,1547,813.991525,146.518475,347,1
8357,6102,23-05-2019,481,914.059322,164.530678,348,1
8358,6103,23-05-2019,481,3656.237288,658.122712,207,4
8359,6104,23-05-2019,98,847.457627,152.542373,348,2
8360,6109,29-05-2019,1919,186.864407,33.635593,426,1
8361,6110,29-05-2019,481,1828.118644,329.061356,207,2
8362,6112,31-05-2019,895,1020,183.6,348,2
8363,6113,01-06-2019,59,796.610169,143.389831,348,4
8364,6114,01-06-2019,1083,623.728814,112.271186,21,1
8365,6116,08-06-2019,1520,2154.338983,387.781017,348,4
8366,6119,12-06-2019,1756,1338.983051,241.016949,348,4
8367,6120,13-06-2019,1436,440.525424,79.294576,207,1
8368,6121,13-06-2019,7,741.525424,133.474576,207,1
8369,6122,14-06-2019,881,593.720339,106.869661,45,1
8370,6123,18-06-2019,1003,5330.576271,959.503729,348,4
8371,6124,18-06-2019,16,779.661017,140.338983,45,4
8372,6125,18-06-2019,1830,847.118644,152.481356,21,4
8373,6126,19-06-2019,1845,649.050847,116.829153,345,4
8374,6126,19-06-2019,1502,1160.135593,208.824407,345,8
8375,6126,19-06-2019,882,674.135593,121.344407,345,4
8376,6127,21-06-2019,1691,732.186441,131.793559,348,1
8377,6129,24-06-2019,1475,560.59322,100.90678,426,3
8378,6131,24-06-2019,1815,1440.677966,259.322034,45,4
8379,6134,28-06-2019,927,619.830508,111.569492,426,1
8380,6135,29-06-2019,873,332.20339,59.79661,426,1
8381,6144,03-07-2019,1228,1538.983051,277.016949,286,2
8382,6148,04-07-2019,1756,1338.983051,241.016949,348,4
8383,6149,05-07-2019,1600,446.186441,80.313559,426,1
8384,6153,11-07-2019,1826,2135.491525,384.388475,50,4
8385,6155,11-07-2019,7,764.177966,137.552034,426,1
8386,6156,11-07-2019,573,1124.237288,202.362712,426,4
8387,6157,12-07-2019,1126,845.084746,152.115254,426,1
8388,6158,15-07-2019,814,195.169492,35.130508,426,1
8389,6159,17-07-2019,217,2291.525424,412.474576,426,4
8390,6160,18-07-2019,1606,761.483051,137.066949,348,1
8391,6161,19-07-2019,895,506.355932,91.144068,348,1
8392,6162,20-07-2019,946,793.483051,142.826949,426,1
8393,6163,20-07-2019,44,222.033898,39.966102,45,1
8394,6165,22-07-2019,814,368.423729,66.316271,345,2
8395,6166,22-07-2019,1470,1440.677966,259.322034,207,2
8396,6168,24-07-2019,1475,780.677966,140.522034,426,4
8397,6169,25-07-2019,1684,796.610169,143.389831,348,4
8398,6170,27-07-2019,1810,1864.40678,335.59322,130,2
8399,6172,29-07-2019,78,821.525424,147.874576,345,4
8400,6174,30-07-2019,481,1743.949153,313.910847,207,2
8401,6175,31-07-2019,98,510.169492,91.830508,22,1
8402,6177,02-08-2019,1341,867.79661,156.20339,171,4
8403,6178,02-08-2019,1919,207.627119,37.372881,387,1
8404,6181,03-08-2019,1296,395.152542,71.127458,348,1
8405,6182,03-08-2019,16,360.59322,64.90678,345,2
8406,6183,03-08-2019,1691,1289.288136,232.071864,348,2
8407,6184,03-08-2019,16,360.59322,64.90678,345,2
8408,6185,06-08-2019,492,3307.152542,595.287458,280,4
8409,6186,06-08-2019,893,262.711864,47.288136,348,1
8410,6187,07-08-2019,1475,390.338983,70.261017,426,2
8411,6188,07-08-2019,1454,1440.525424,259.294576,471,2
8412,6194,15-08-2019,873,338.983051,61.016949,348,1
8413,6196,20-08-2019,1848,734.084746,132.135254,348,1
8414,6197,20-08-2019,107,2821.288136,507.831864,51,4
8415,6198,20-08-2019,17,821.59322,147.88678,280,1
8416,6199,20-08-2019,881,1187.440678,213.739322,348,2
8417,6200,20-08-2019,1414,2372.881356,427.118644,341,4
8418,6201,23-08-2019,1343,5207.355932,937.324068,426,4
8419,6202,23-08-2019,192,506.610169,91.189831,426,2
8420,6203,26-08-2019,17,821.59322,147.88678,348,1
8421,6204,28-08-2019,1343,2603.694915,468.665085,426,2
8422,6205,28-08-2019,1343,2603.694915,468.665085,426,2
8423,6206,28-08-2019,107,1355.95,0,51,1
8424,6210,02-09-2019,700,1847.457627,332.542373,341,2
8425,6211,06-09-2019,74,360.169492,64.830508,348,1
8426,6212,06-09-2019,1547,756.881356,136.238644,347,1
8427,6213,07-09-2019,710,749.40678,134.89322,207,1
8428,6214,10-09-2019,1691,664.40678,119.59322,426,1
8429,6215,11-09-2019,481,857.949153,154.430847,348,1
8430,6218,13-09-2019,1121,2785.864407,501.455593,45,4
8431,6219,14-09-2019,1665,1402.881356,252.518644,207,2
8432,6221,19-09-2019,1830,495.355932,89.164068,348,2
8433,6223,19-09-2019,1475,195.169492,35.130508,426,1
8434,6224,20-09-2019,1919,560.59322,100.90678,426,3
8435,6225,20-09-2019,2,423.728814,76.271186,471,1
8436,6226,23-09-2019,192,454.661017,81.838983,345,2
8437,6227,24-09-2019,1436,419.110169,75.439831,426,1
8438,6228,24-09-2019,192,454.661017,81.838983,345,2
8439,6229,27-09-2019,888,275.423729,49.576271,280,1
8440,6231,30-09-2019,893,257.457627,46.342373,426,1
8441,6233,01-10-2019,1436,450.40678,81.07322,280,1
8442,6235,03-10-2019,192,1101.694915,198.305085,229,4
8443,6236,03-10-2019,24,467.40678,84.13322,348,2
8444,6237,03-10-2019,882,674.135593,121.344407,345,4
8445,6245,05-10-2019,1451,440.830508,79.349492,280,1
8446,6246,05-10-2019,1781,591.711864,106.508136,154,1
8447,6247,07-10-2019,1830,244.898305,44.081695,426,1
8448,6251,10-10-2019,1830,999.59322,179.92678,348,4
8449,6253,11-10-2019,1796,966.101695,173.898305,286,1
8450,6254,11-10-2019,258,677.966102,122.033898,94,1
8451,6255,12-10-2019,1475,390.338983,70.261017,426,2
8452,6257,14-10-2019,17,858.474576,154.525424,280,1
8453,6259,15-10-2019,1343,1317.525424,237.154576,364,1
8454,6260,16-10-2019,1785,1220.338983,219.661017,94,2
8455,6261,17-10-2019,99,1080.271186,194.448814,45,4
8456,6263,21-10-2019,192,956.338983,172.141017,345,4
8457,6264,22-10-2019,412,3949.152542,710.847458,280,4
8458,6265,23-10-2019,583,1459.016949,262.623051,426,4
8459,6266,23-10-2019,1158,1000,180,45,4
8460,6267,29-10-2019,1568,2133.627119,384.052881,446,4
8461,6269,31-10-2019,1826,530.508475,95.491525,280,1
8462,6270,31-10-2019,1451,1762.711864,317.288136,45,4
8463,6272,02-11-2019,721,1424.932203,256.487797,348,1
8464,6273,04-11-2019,1475,780.677966,140.522034,426,4
8465,6274,05-11-2019,1691,656.29661,118.13339,348,1
8466,6275,07-11-2019,692,2473.559322,445.240678,426,4
8467,6276,08-11-2019,1414,1127.118644,202.881356,341,2
8468,6277,08-11-2019,1436,502.542373,90.457627,450,1
8469,6278,08-11-2019,84,1548.322034,278.697966,348,2
8470,6279,09-11-2019,692,2473.559322,445.240678,426,4
8471,6280,11-11-2019,1875,3661.016949,658.983051,6,4
8472,6282,13-11-2019,1678,674.135593,121.344407,345,4
8473,6284,14-11-2019,885,199.322034,35.877966,426,1
8474,6285,14-11-2019,388,926.677966,166.802034,426,4
8475,6286,14-11-2019,1209,1440.677966,259.322034,446,2
8476,6287,15-11-2019,893,257.457627,46.342373,426,1
8477,6288,16-11-2019,1001,1711.864407,308.135593,471,2
8478,6289,19-11-2019,1436,417.79661,75.20339,450,1
8479,6290,19-11-2019,111,877.966102,158.033898,345,4
8480,6291,19-11-2019,388,926.677966,166.802034,426,4
8481,6292,20-11-2019,230,270.067797,48.612203,45,1
8482,6293,22-11-2019,746,837.932203,150.827797,348,2
8483,6294,22-11-2019,873,1338.983051,241.016949,45,4
8484,6295,25-11-2019,893,262.711864,47.288136,348,1
8485,6296,25-11-2019,1793,1237.288136,222.711864,45,4
8486,6298,25-11-2019,1826,530.508475,95.491525,280,1
8487,6299,26-11-2019,412,3870.169492,696.630508,426,4
8488,6300,26-11-2019,223,1474.576271,265.423729,348,4
8489,6301,28-11-2019,887,1698.101695,305.658305,348,4
8490,6304,30-11-2019,678,1673.694915,301.265085,426,4
8491,6307,03-12-2019,1214,1386.440678,249.559322,450,4
8492,6308,03-12-2019,186,1019.050847,183.429153,345,4
8493,6311,07-12-2019,1414,2254.237288,405.762712,341,4
8494,6312,09-12-2019,1762,477.966102,86.033898,471,1
8495,6314,09-12-2019,572,1159.118644,208.641356,426,4
8496,6316,09-12-2019,1777,1347.084746,242.475254,426,4
8497,6317,12-12-2019,975,862.271186,155.208814,345,4
8498,6318,13-12-2019,98,997.745763,179.594237,348,2
8499,6319,14-12-2019,1475,780.677966,140.522034,426,4
8500,6320,19-12-2019,1704,4227.118644,760.881356,412,4
8501,6321,20-12-2019,1766,281.40678,50.65322,426,1
8502,6323,20-12-2019,1900,1259.050847,226.629153,426,4
8503,6324,23-12-2019,780,5254.237288,945.762712,341,8
8504,6325,23-12-2019,1738,504.720339,90.849661,426,1
8505,6326,24-12-2019,1629,769.491525,138.508475,207,1
8506,6329,26-12-2019,1826,530.508475,95.491525,280,1
8507,6330,26-12-2019,916,370.957627,66.772373,426,1
8508,6331,30-12-2019,700,1694.915254,305.084746,341,2
8509,7,11-07-2019,1502,296.610169,53.389831,431,2
8510,13,19-03-2019,1934,233.050847,41.949153,67,1
8511,14,20-03-2019,1538,1694.915254,305.084746,67,2
8512,98,21-02-2019,1529,1322.033898,237.966102,176,4
8513,110,25-07-2019,532,932.20339,167.79661,59,4
8514,139,28-10-2019,1416,1135.6,0,333,2
8515,181,01-12-2019,1135,288.14,0,413,1
8516,218,05-08-2019,1462,500,0,424,2
8517,231,31-12-2019,1684,796.610169,143.389831,420,4
8518,235,22-04-2019,165,4237.29,0,423,20
8519,263,06-09-2019,1458,228.81,0,126,1
8520,266,13-06-2019,872,305.084746,54.915254,67,1
8521,267,06-07-2019,1546,1228.813559,221.186441,67,1
8522,268,29-08-2019,1565,402.54,0,67,1
8523,269,31-08-2019,1931,550.85,0,67,1
8524,274,04-01-2019,945,1955.3,0,230,1
8525,275,05-01-2019,1935,361.02,0,230,1
8526,276,11-01-2019,1545,0.01,0,230,1
8527,277,02-10-2019,1932,338.98,0,67,2
8528,278,17-10-2019,1431,2298.305085,413.694915,230,4
8529,279,11-11-2019,1562,728.81,0,67,1
8530,282,03-10-2019,1517,983.06,0,463,2
8531,284,15-08-2019,1021,1135.59,0,29,1
8532,285,04-11-2019,1283,1186.44,0,122,4
8533,386,15-06-2019,1830,884,159.12,230,4
8534,387,28-06-2019,916,379.644068,68.335932,230,1
8535,388,29-08-2019,655,1127.364407,202.925593,230,1
8536,2697,11-01-2019,1938,1650.88,0,230,4
8537,2698,26-11-2019,671,808.491525,145.528475,230,2
8538,2698,26-11-2019,901,1060.254237,190.845763,230,2
8539,2699,28-11-2019,1436,1154.43,0,230,3
8540,2700,05-12-2019,1473,820.56,0,230,4
8541,2701,06-12-2019,192,521.7,0,230,2
8542,2702,06-12-2019,157,1362.21,0,230,3
8543,2703,09-12-2019,1832,550.85,0,230,1
8544,2704,12-12-2019,251,449.24,0,230,2
8545,2704,12-12-2019,881,2303.12,0,230,4
8546,2705,30-12-2019,1848,739.87,0,230,1
8547,2705,30-12-2019,1568,1055.94,0,230,2
8548,2711,12-12-2019,1158,1014.4,0,230,4
8549,5904,21-02-2019,103,406.78,0,74,1
8550,12460,01-10-2019,1436,450.40678,81.07322,280,1
8551,12489,19-01-2019,1228,769.86,0,207,1
8552,12490,16-04-2019,1589,505.59322,91.00678,207,1
8553,12491,18-04-2019,1589,505.59322,91.00678,207,1
8554,12589,19-02-2019,193,1016.957627,183.052373,45,1
8555,12594,20-03-2019,849,2372.88,0,265,2
8556,12594,20-03-2019,850,1864.42,0,265,2
8557,12597,14-05-2019,814,368.5,66.33,345,2
8558,12598,20-08-2019,107,1355.95,0,51,1
8559,12601,13-06-2019,217,1017,0,74,2
8560,12602,28-11-2019,746,381.355932,68.644068,74,1
8561,12606,12-03-2019,1343,1284.745763,231.254237,471,1
8562,12607,03-10-2019,1517,466.1,0,471,1
8563,14036,09-05-2019,1630,1355.92,0,364,4
8564,14037,23-10-2019,1564,4508.48,0,364,4
8565,14039,26-12-2019,1532,1694.92,0,364,4
8566,14040,18-11-2019,925,847.46,0,364,4
8567,14063,24-12-2019,1704,4227.12,0,412,4
8568,14066,25-03-2019,1163,394.067797,70.932203,426,1
8569,14067,30-03-2019,27,525.42,0,426,1
8570,14068,02-09-2019,1939,2542.36,0,426,4
8571,14069,01-10-2019,1928,635.59,0,426,1
8572,14070,19-10-2019,1928,1245.76,0,426,2
8573,14071,22-10-2019,1927,338.98,0,426,1
8574,14072,05-11-2019,1927,338.98,0,426,1
8575,14074,06-02-2019,1638,254.18,0,426,1
8576,14075,20-02-2019,710,1364.40678,245.59322,426,2
8577,38,13-02-2019,2,1644.067797,295.932203,172,4
8578,39,13-02-2019,857,611.864407,110.135593,353,4
8579,43,26-01-2019,858,1062.711864,191.288136,353,8
8580,44,19-01-2019,926,305.084746,54.915254,172,2
8581,46,07-01-2019,1824,1245.762712,224.237288,353,6
8582,47,11-01-2019,926,457.627119,82.372881,172,3
8583,48,17-01-2019,1145,449.152542,80.847458,172,2
8584,49,28-01-2019,246,711.864407,128.135593,172,4
8585,51,29-01-2019,926,305.084746,54.915254,172,2
8586,52,08-02-2019,926,1186.440678,213.559322,353,8
8587,52,08-02-2019,1646,762.711864,137.288136,353,4
8588,53,11-02-2019,1145,449.152542,80.847458,172,2
8589,54,24-01-2019,1684,796.610169,143.389831,353,4
8590,55,30-01-2019,246,711.864407,128.135593,172,4
8591,56,31-01-2019,1588,552.542373,99.457627,172,4
8592,56,31-01-2019,1502,552.542373,99.457627,172,4
8593,57,02-02-2019,1756,635.59322,114.40678,172,2
8594,58,05-02-2019,870,322.033898,57.966102,282,2
8595,59,06-02-2019,926,610.169492,109.830508,172,4
8596,60,14-02-2019,1692,1271.186441,228.813559,172,4
8597,61,18-02-2019,1692,317.79661,57.20339,172,1
8598,62,18-02-2019,1789,559.322034,100.677966,353,3
8599,70,01-03-2019,1145,224.576271,40.423729,172,1
8600,71,18-03-2019,1498,165.042373,29.707627,353,1
8601,72,18-03-2019,1646,381.355932,68.644068,172,2
8602,75,03-04-2019,1646,762.711864,137.288136,216,4
8603,78,08-04-2019,1651,1191.186441,214.413559,172,8
